journey_id,user_id,conversion_timestamp,order_value_usd,n_touchpoints,journey_span_days,converting_channel,segment
j_ba1b73fc36,u_70560fb09717,2023-12-03 12:58:58,55.25,2,13,paid_search_google,price_sensitive
j_4115a2ff0c,u_45ee52f208c5,2023-09-17 13:29:46,66.45,3,25,paid_social_instagram,price_sensitive
j_de871eabcd,u_9aace6d92f92,2023-04-01 23:13:55,69.95,3,9,paid_search_google,brand_aware_browser
j_a6a7d0c70a,u_27422cadedf8,2023-04-26 16:35:32,97.07,1,0,paid_social_instagram,high_intent_shopper
j_99c2a61d00,u_8da82f38810c,2023-07-11 06:32:00,184.92,2,0,display_programmatic,repeat_customer
j_85eea31d80,u_2bfa18311eb9,2023-06-03 02:29:23,69.81,1,0,paid_social_facebook,high_intent_shopper
j_e0c8e0f25a,u_2e050bc9551e,2023-05-10 19:54:52,35.87,3,5,email_newsletter,price_sensitive
j_365fa5baf3,u_819f572bb866,2023-12-02 12:54:17,204.83,1,0,paid_social_facebook,repeat_customer
j_6330d30210,u_a37111fae6da,2023-03-26 23:35:07,201.41,1,0,paid_search_google,high_intent_shopper
j_af2a6ebe03,u_4f68eb12d9f3,2023-07-18 22:28:47,161.6,1,0,paid_search_google,repeat_customer
j_c16637b7b3,u_e71093fae699,2023-07-21 22:13:21,62.17,2,22,influencer,high_intent_shopper
j_07f573efe6,u_3c84d7fc79ae,2023-10-20 12:35:07,98.56,4,22,direct,repeat_customer
j_9a1273b195,u_ee9a56d81221,2023-06-03 22:57:21,134.04,3,7,email_newsletter,high_intent_shopper
j_5f0b9f7d43,u_7cc50dc90ba8,2023-12-13 22:19:02,38.75,8,21,email_retargeting,brand_aware_browser
j_3b7d8a7ee5,u_78f633bae7ad,2023-02-20 13:03:09,55.04,4,19,organic_search_seo,high_intent_shopper
j_36b03201fc,u_344d63514afd,2023-11-21 22:30:14,151.09,1,0,paid_social_facebook,repeat_customer
j_2c5bf40a0e,u_477e37b412e3,2023-10-17 04:50:10,56.96,3,6,paid_search_google,price_sensitive
j_8473eec446,u_e681690f3bba,2023-10-16 19:54:04,36.47,1,0,influencer,high_intent_shopper
j_382564abbe,u_83eed4b4cb16,2023-01-30 05:06:44,78.83,1,0,paid_social_facebook,high_intent_shopper
j_0b5f1f1a45,u_f0a2878a0969,2023-09-25 02:11:22,128.11,2,10,paid_search_google,high_intent_shopper
j_2cfbd255ce,u_ef5cb27e3288,2023-04-01 05:20:52,117.08,1,0,influencer,high_intent_shopper
j_accbf08265,u_e1db93b77cbc,2023-02-17 16:58:47,105.47,6,18,paid_search_bing,repeat_customer
j_584b320df7,u_348205cf8c1b,2023-06-18 03:07:36,110.21,1,0,paid_social_instagram,repeat_customer
j_c88e2a993a,u_0b9ac13b46ae,2023-08-10 08:18:20,126.64,1,0,paid_social_facebook,high_intent_shopper
j_0d54611a99,u_372c7653f194,2023-09-12 08:05:04,83.31,2,8,paid_search_google,price_sensitive
j_e4712d4e34,u_3148195ea415,2023-11-24 06:26:42,104.32,2,19,email_retargeting,high_intent_shopper
j_219bcaf4ea,u_71e33c12c82a,2023-06-19 13:51:48,79.14,2,9,email_newsletter,repeat_customer
j_ccdcb0331b,u_52f073c612d3,2023-09-04 10:27:13,22.52,6,27,paid_social_instagram,brand_aware_browser
j_96daa9d721,u_cd866177663a,2023-07-25 15:49:45,46.04,3,19,email_retargeting,high_intent_shopper
j_efe0554bd2,u_1a59dee62c74,2023-06-19 09:14:45,122.09,1,0,influencer,high_intent_shopper
j_0ca1ad04fa,u_87d2acc957de,2023-08-12 22:20:27,110.35,2,2,paid_search_bing,repeat_customer
j_798f1d844f,u_9710999e2653,2023-05-25 05:04:49,135.82,1,0,paid_social_facebook,repeat_customer
j_6a702d7aa7,u_8d99e7334e56,2023-11-25 23:12:35,108.43,3,18,influencer,high_intent_shopper
j_3852b06d85,u_8ccc273d8c71,2023-11-08 20:26:59,73.06,2,8,paid_social_instagram,price_sensitive
j_e77f087138,u_edb7a5b21f92,2023-10-16 07:41:56,91.35,1,0,paid_social_facebook,repeat_customer
j_118624393c,u_7a4fad0be321,2023-11-10 23:38:06,62.5,4,17,paid_social_facebook,high_intent_shopper
j_c53dcb765f,u_3d673f62e4f9,2023-02-20 14:53:47,123.45,1,0,display_programmatic,high_intent_shopper
j_b3a1361fbd,u_d7fd01bde6d7,2023-03-23 20:22:34,149.01,1,0,email_newsletter,repeat_customer
j_e41a2e4699,u_a5ba57cbefac,2023-08-08 03:03:41,99.39,2,2,organic_search_seo,repeat_customer
j_e5479b9ac4,u_08dd863a54fd,2023-08-05 11:47:35,139.55,3,11,paid_social_facebook,high_intent_shopper
j_de097709b0,u_50345c36a5ac,2023-12-03 20:57:33,63.63,1,0,display_programmatic,high_intent_shopper
j_9af5ceba31,u_3652a9cb55cd,2023-06-24 16:19:15,139.73,6,19,paid_search_google,brand_aware_browser
j_69acab1a92,u_4760d226b32a,2023-11-08 15:20:28,25.29,8,26,paid_search_google,new_visitor
j_417488526b,u_c60b086c6ff2,2023-11-20 08:42:56,52.64,5,21,paid_search_google,new_visitor
j_d2554daeed,u_248eb2c6d36a,2023-11-16 10:36:21,55.4,4,23,paid_social_instagram,price_sensitive
j_5144f843a9,u_eff4842a5371,2023-11-03 10:32:34,138.62,1,0,paid_social_facebook,price_sensitive
j_120d22aba3,u_85209e972067,2023-05-11 05:24:03,139.87,4,22,paid_search_google,repeat_customer
j_1bf40483f9,u_af7e923e4678,2023-02-09 16:15:09,122.88,3,2,paid_social_instagram,high_intent_shopper
j_9e6a0e2b4f,u_a72ac24f5c0e,2023-08-23 00:29:09,96.7,1,0,display_programmatic,high_intent_shopper
j_2ab6716a93,u_be3e56071697,2023-02-18 19:37:11,42.03,2,19,display_programmatic,price_sensitive
j_a536337db2,u_13bc0d6770c3,2023-12-08 10:35:53,184.38,1,0,email_newsletter,repeat_customer
j_ad983861fe,u_6d4f0a3b9f54,2023-07-11 15:29:16,43.21,2,26,paid_search_bing,high_intent_shopper
j_92159191c0,u_1a5b0d9824af,2023-04-30 23:57:24,85.14,2,9,email_newsletter,price_sensitive
j_c5c6f1d1cb,u_70ecf5da7255,2023-09-07 02:42:01,46.73,4,10,email_newsletter,brand_aware_browser
j_e89d4e67d4,u_4a5865b7961d,2023-06-23 02:13:30,36.87,3,11,email_newsletter,price_sensitive
j_dcaf32ae1a,u_f5670e9d422f,2023-11-24 09:55:31,70.31,3,28,paid_search_bing,high_intent_shopper
j_fce712c989,u_3f50a91da01c,2023-12-01 11:55:24,136.57,1,0,email_newsletter,high_intent_shopper
j_883e94c257,u_75d8225dd0ca,2023-09-23 23:53:09,151.08,1,0,influencer,repeat_customer
j_3af4099388,u_272a31f91808,2023-07-02 12:51:12,58.47,2,9,paid_search_google,high_intent_shopper
j_4d77595b55,u_59b72a1ec53e,2023-06-19 21:10:26,69.71,7,21,display_programmatic,new_visitor
j_7b50ea083d,u_93a002496ae1,2023-09-07 01:39:40,76.83,3,2,direct,high_intent_shopper
j_7f6757e9f2,u_17433663f413,2023-02-07 00:22:45,71.55,3,8,paid_social_facebook,price_sensitive
j_73b5a83c8d,u_87d7cd06500c,2023-03-06 00:18:01,55.68,4,25,email_newsletter,new_visitor
j_c7ff3f588c,u_ef3fdc6bd399,2023-02-03 15:18:09,152.41,1,0,paid_social_instagram,repeat_customer
j_cb4c2bcc89,u_b4d8f3173196,2023-11-23 07:10:24,66.29,1,0,organic_search_seo,high_intent_shopper
j_f4cadfca3a,u_294178cf44cd,2023-06-25 03:46:38,42.52,6,23,paid_social_facebook,brand_aware_browser
j_67fd19043c,u_e7379dcbb744,2023-10-22 09:13:20,61.46,1,0,paid_social_instagram,repeat_customer
j_90c2930f22,u_9f2e2cacc08a,2023-04-30 16:07:28,146.18,1,0,paid_social_facebook,high_intent_shopper
j_bdfd5377e6,u_016e92ea1967,2023-04-29 19:07:14,70.47,2,0,paid_search_google,price_sensitive
j_fdcdb73c33,u_5173c1e5bb2f,2023-04-20 17:00:30,50.34,3,20,paid_social_instagram,brand_aware_browser
j_df13b9ec4c,u_731c06c67712,2023-10-02 20:28:10,53.07,9,25,paid_social_facebook,new_visitor
j_e2cd23be01,u_f76c2ef32214,2023-05-17 19:20:58,82.0,1,0,paid_search_google,high_intent_shopper
j_c994417310,u_2a87187ac9e9,2023-11-24 03:01:08,129.86,3,6,email_newsletter,brand_aware_browser
j_0b232a4fa3,u_b7f7c6dedb7d,2023-02-23 11:15:53,79.22,4,20,display_programmatic,brand_aware_browser
j_5fb1aa0fe7,u_8ee34194608e,2023-12-06 02:02:31,136.59,5,19,influencer,repeat_customer
j_9ca1f771af,u_3ded7aeff3af,2023-12-12 21:39:17,70.08,2,26,email_retargeting,high_intent_shopper
j_038b6ce5b4,u_5b16d0ca4a74,2023-06-27 17:12:22,125.33,1,0,paid_search_google,repeat_customer
j_f0d3ac3b63,u_c77b4fb32816,2023-03-04 01:01:44,98.34,4,24,email_newsletter,repeat_customer
j_1bc17f3d42,u_647ca8a0f413,2023-06-26 04:21:35,91.49,1,0,paid_social_facebook,price_sensitive
j_cdd4ddcc55,u_443b341049b7,2023-09-06 20:03:48,108.65,1,0,paid_social_instagram,high_intent_shopper
j_7666740c86,u_0944944915a2,2023-03-28 17:17:48,78.35,1,0,paid_social_instagram,repeat_customer
j_83f97e4d07,u_d00adfe6f152,2023-06-07 13:09:14,154.23,1,0,paid_social_facebook,repeat_customer
j_ac51050bef,u_be477a8cfc50,2023-10-17 02:47:00,50.47,5,25,paid_search_google,high_intent_shopper
j_cd86802476,u_2bc5c5b931a3,2023-11-04 21:57:14,58.98,1,0,paid_search_google,repeat_customer
j_4991d5c6d5,u_5482058fd7f6,2023-02-08 02:18:33,46.76,1,0,paid_social_facebook,high_intent_shopper
j_b2ce5b402f,u_92594636566e,2023-10-14 19:44:03,81.79,1,0,paid_social_facebook,high_intent_shopper
j_49cddcca72,u_e456be5d0964,2023-04-22 12:03:02,42.99,8,16,organic_search_seo,brand_aware_browser
j_002e627985,u_f235b92e9fe7,2023-09-30 13:01:47,63.04,2,20,paid_search_google,price_sensitive
j_8df1dcc22a,u_606758006ae7,2023-07-25 03:08:54,163.18,5,19,paid_search_google,new_visitor
j_b113c1878c,u_bf8f0520d8d1,2023-08-13 02:59:04,64.35,2,8,paid_search_google,high_intent_shopper
j_6647fa7d9f,u_af6e89aaed26,2023-09-21 12:40:09,125.93,1,0,paid_social_facebook,repeat_customer
j_14a355de93,u_b24e3dafb380,2023-06-07 12:30:12,96.23,1,0,influencer,repeat_customer
j_17506c6937,u_33a4c9dd9dbf,2023-02-01 19:37:47,127.86,1,0,paid_social_instagram,repeat_customer
j_cb5375215f,u_b5ee36421f5f,2023-05-26 07:18:27,84.34,2,1,paid_social_facebook,brand_aware_browser
j_74090c932d,u_2335b6f14be5,2023-12-12 17:56:13,43.03,2,20,paid_social_instagram,price_sensitive
j_a2e37c4466,u_76a42fa0bd7f,2023-09-01 03:38:32,137.81,3,8,email_retargeting,repeat_customer
j_aadeb4be40,u_fd521605f3df,2023-02-27 22:30:23,123.28,1,0,paid_social_instagram,repeat_customer
j_2c52b4f5d9,u_2fde308b1de8,2023-05-18 16:38:58,31.68,7,22,paid_search_google,brand_aware_browser
j_8e4852f73b,u_51e467d34654,2023-04-05 14:15:27,77.85,2,1,email_newsletter,high_intent_shopper
j_7cc38e198a,u_347cc620fde9,2023-04-12 06:05:32,73.2,6,26,direct,brand_aware_browser
j_69d07024c6,u_3f0db582ce32,2023-10-01 11:16:08,62.67,6,18,email_retargeting,brand_aware_browser
j_2450de0094,u_b6cf1473c7a4,2023-02-28 09:42:47,74.74,3,6,paid_search_google,repeat_customer
j_60456cd7a9,u_575f57bf5b83,2023-05-27 10:35:43,114.38,6,22,paid_search_google,price_sensitive
j_58bfed977a,u_803bb5177549,2023-11-05 18:15:31,189.64,1,0,paid_social_instagram,repeat_customer
j_6c9a636b23,u_9fafa1944d78,2024-01-03 13:46:12,159.04,1,0,email_retargeting,high_intent_shopper
j_9ec341fe49,u_eb50f8e106b4,2023-12-11 09:52:01,101.86,4,12,email_retargeting,high_intent_shopper
j_f497e14335,u_272bbca7ebc0,2023-06-28 13:55:24,52.94,1,0,influencer,price_sensitive
j_049a087f36,u_fd82a6b3d3ff,2023-12-16 23:04:09,89.25,3,26,paid_search_google,high_intent_shopper
j_a4eed38fd0,u_b13f811c4f14,2023-02-09 12:15:52,172.18,1,0,paid_social_facebook,repeat_customer
j_fd24c05df2,u_315ed83fbf59,2023-11-21 07:54:06,53.7,4,21,email_retargeting,price_sensitive
j_cad2ae1a0c,u_1cad7a030640,2023-07-31 18:44:20,85.22,1,0,paid_social_instagram,high_intent_shopper
j_44d046cf91,u_0585ce3e850f,2023-11-04 15:00:52,124.29,1,0,display_programmatic,repeat_customer
j_d5acb58af2,u_b7a4a74731dc,2023-12-09 16:25:10,82.84,3,14,paid_social_instagram,price_sensitive
j_7869a3c52a,u_5cbf167f2556,2023-08-20 20:53:26,149.05,3,17,paid_social_instagram,repeat_customer
j_9d22f49ffd,u_d1b339ac84ca,2023-01-14 23:46:51,139.88,2,9,direct,repeat_customer
j_08998ff89e,u_f928b0701b3c,2023-08-28 18:13:43,74.21,4,21,direct,new_visitor
j_2c82e2505e,u_75f0d6b1b6c4,2023-08-29 19:31:56,136.36,6,6,paid_search_google,new_visitor
j_3980132809,u_825ece7d98c2,2023-03-26 08:28:39,64.3,5,28,email_retargeting,brand_aware_browser
j_460eb715a8,u_ea62042d2fbd,2023-11-06 16:30:24,42.14,3,15,email_retargeting,price_sensitive
j_19668659aa,u_f93c16965f5d,2023-09-17 18:12:36,48.2,6,25,paid_social_instagram,price_sensitive
j_200b98374f,u_db9b1a43e4f0,2023-04-05 17:50:05,94.04,1,0,paid_social_instagram,repeat_customer
j_6758df374e,u_628b67026bc9,2023-04-06 17:14:33,68.37,2,6,paid_search_google,repeat_customer
j_f2cefded0e,u_ad6324711765,2023-05-21 05:56:44,53.63,5,26,paid_social_facebook,brand_aware_browser
j_79082bf686,u_8b2aed68b828,2023-06-24 06:34:41,110.58,3,13,email_newsletter,high_intent_shopper
j_c3f5d821ce,u_2af40b4305e8,2023-08-03 04:49:04,112.69,7,22,paid_search_bing,price_sensitive
j_45fd946cfc,u_4f35e4a25408,2023-10-02 17:02:05,107.58,1,0,paid_search_google,high_intent_shopper
j_c45009e955,u_2b4754327126,2023-08-01 21:46:37,60.88,3,18,email_newsletter,brand_aware_browser
j_0a0d83d40a,u_7a10ac8748fd,2023-11-10 06:40:01,38.47,4,3,email_retargeting,price_sensitive
j_dd08742544,u_eb22183c1683,2023-10-26 08:22:20,40.53,5,24,paid_search_google,new_visitor
j_92f985b866,u_333c3eecdec1,2023-08-20 14:44:22,76.97,7,20,display_programmatic,brand_aware_browser
j_0b2dcf314e,u_b27f0b7bb639,2023-04-01 04:14:48,248.91,1,0,display_programmatic,repeat_customer
j_a81ecfc46f,u_6cd68d778a4b,2023-03-18 09:04:07,188.98,3,17,email_newsletter,repeat_customer
j_4ec049f40e,u_fe2a34b755b2,2023-03-26 16:20:59,87.27,2,1,paid_social_facebook,high_intent_shopper
j_a31365ee58,u_c6a1e46feb2e,2023-02-26 00:54:37,101.85,4,23,paid_social_facebook,high_intent_shopper
j_cbe2b8b6e7,u_6b408e31a18f,2023-05-25 22:31:13,114.81,2,13,paid_search_google,high_intent_shopper
j_a22d1fa199,u_7b80cf5ab38e,2023-09-14 08:30:52,204.64,1,0,paid_search_google,repeat_customer
j_6eee560fa1,u_c5b0be0d5893,2023-07-30 07:48:38,61.95,3,10,paid_social_instagram,brand_aware_browser
j_034ca91a8b,u_56778155aa18,2023-10-02 13:37:58,86.24,3,23,paid_search_google,new_visitor
j_474a5748fb,u_5edcbc3b3986,2023-09-03 15:32:36,44.76,1,0,organic_search_seo,new_visitor
j_5ded23538d,u_71ac6c6ca5e1,2023-07-12 16:05:42,63.98,3,25,email_retargeting,high_intent_shopper
j_bf5e3ddf68,u_00531f4c428f,2023-12-08 02:36:20,110.8,9,25,paid_search_google,brand_aware_browser
j_a9388ca51d,u_73b428ff8a38,2023-12-10 01:08:19,88.36,1,0,email_newsletter,repeat_customer
j_ddab173043,u_5ae53144b9c4,2023-04-08 21:16:57,85.03,4,16,email_newsletter,high_intent_shopper
j_91c12ad05c,u_2ca29134e2c2,2023-11-13 21:57:11,109.76,4,26,paid_search_google,high_intent_shopper
j_3acd4f5321,u_152263d3d99f,2023-04-02 15:49:33,101.0,4,21,paid_social_instagram,price_sensitive
j_5b279352d1,u_bbc81358a688,2023-07-09 15:04:48,71.74,1,0,influencer,repeat_customer
j_0382d3eedb,u_f8c941d7a676,2023-10-12 01:54:42,133.8,2,5,email_retargeting,repeat_customer
j_260e5d357c,u_569dd9756387,2023-11-14 23:23:34,119.65,1,0,paid_social_instagram,repeat_customer
j_80fc8475bd,u_fa6577b65937,2023-09-01 06:49:18,40.17,5,14,paid_social_instagram,new_visitor
j_4db2a178da,u_d13b5e463b90,2023-09-01 02:42:58,130.7,1,0,paid_social_facebook,repeat_customer
j_5f97c04a0d,u_d6413bd6e98d,2023-05-23 00:07:22,96.86,1,0,paid_social_instagram,repeat_customer
j_401370b7ca,u_5b9af0233777,2023-06-20 16:41:54,57.02,7,26,paid_search_bing,new_visitor
j_c3800b457e,u_da2cf6c8bf17,2023-08-16 00:32:25,296.95,3,13,paid_search_google,high_intent_shopper
j_902b4cdebc,u_68bc8445a9b6,2023-12-18 11:41:47,86.76,2,7,direct,high_intent_shopper
j_2b8110ca7b,u_ceea4682f5ec,2023-06-05 15:16:54,110.3,3,12,email_newsletter,high_intent_shopper
j_1ed3fcf756,u_10bc0458be1d,2023-04-13 18:41:31,53.94,7,14,email_newsletter,price_sensitive
j_bd5c056fef,u_06968cf7a409,2023-12-28 14:54:49,109.03,1,0,display_programmatic,high_intent_shopper
j_f52b562500,u_bfeca43a86c6,2023-10-23 12:38:41,169.12,4,23,email_newsletter,repeat_customer
j_89b20d7f43,u_a928588c6c7e,2023-09-08 21:16:47,107.51,2,1,paid_search_bing,high_intent_shopper
j_1a87900061,u_7454624682f0,2023-06-21 15:02:11,91.3,3,10,paid_social_instagram,high_intent_shopper
j_c4d36d9d22,u_7cd43989a501,2023-06-29 23:10:33,44.95,6,18,paid_search_google,new_visitor
j_55b354ec9b,u_360cbf4572bf,2023-05-20 01:41:15,38.14,3,13,paid_social_instagram,high_intent_shopper
j_c3a43bf12d,u_2e22a66a6a5b,2023-04-07 06:25:05,248.82,4,25,paid_search_google,new_visitor
j_dc4e6a2b82,u_148d5e6df588,2023-08-16 22:49:14,33.39,3,22,email_newsletter,price_sensitive
j_6552ab1c25,u_08a7b0146947,2023-09-07 08:33:07,167.87,2,17,email_newsletter,repeat_customer
j_63c2df9a8e,u_38615370ff0c,2023-11-22 15:20:45,392.36,2,10,paid_search_bing,repeat_customer
j_26bf898de8,u_3fb339c8616a,2023-05-15 06:00:34,92.65,2,2,paid_social_facebook,brand_aware_browser
j_3c74556051,u_2197df394793,2023-04-10 01:32:18,59.77,5,19,paid_search_google,brand_aware_browser
j_0c2c79a949,u_e2e8c1671c88,2023-12-10 11:26:49,101.03,2,22,organic_search_seo,high_intent_shopper
j_406f84b87b,u_39c2d91d153b,2023-07-10 19:06:00,99.64,2,5,direct,high_intent_shopper
j_90364820f6,u_8a5257f375d7,2023-11-26 09:35:15,93.31,3,10,direct,price_sensitive
j_bead9a655b,u_432de20e21d6,2023-04-20 17:22:05,143.76,3,26,paid_search_google,high_intent_shopper
j_5b8dcee166,u_d695f2eee5d4,2023-04-25 01:11:23,99.83,1,0,email_retargeting,high_intent_shopper
j_f05632e48e,u_2734f09ef32a,2023-10-21 07:04:06,151.84,5,10,paid_search_bing,repeat_customer
j_445664a536,u_80104714c0c2,2023-04-21 04:23:29,36.11,1,0,organic_search_seo,price_sensitive
j_56abdc2ab9,u_3397c59e2f1d,2023-06-05 13:51:21,188.81,1,0,paid_social_facebook,repeat_customer
j_22c5873cb9,u_504264452aa6,2023-01-28 16:11:06,161.65,1,0,influencer,high_intent_shopper
j_4d6e79d99c,u_ac913983257f,2023-11-27 12:11:51,61.32,1,0,display_programmatic,repeat_customer
j_cd75282c26,u_3f0ff2baaaab,2023-12-10 14:17:24,30.45,1,0,email_newsletter,price_sensitive
j_948a2b9a2c,u_cef0e9484432,2023-05-22 09:33:20,66.9,5,24,email_newsletter,price_sensitive
j_5a4cb54ad0,u_2aaf6ed161bd,2023-08-23 05:28:03,81.49,4,23,email_retargeting,repeat_customer
j_951248d0a0,u_cca85f4c05e4,2023-02-23 04:21:46,73.55,3,11,paid_search_google,high_intent_shopper
j_357fdef6d2,u_14003ecb0093,2023-06-13 14:12:52,135.69,1,0,display_programmatic,repeat_customer
j_6ac74ef303,u_103855e5609b,2023-02-17 19:53:59,57.03,6,25,organic_search_seo,new_visitor
j_dda619ed58,u_6d45aa7e5c2f,2023-06-26 19:24:46,108.91,2,13,paid_social_facebook,repeat_customer
j_cc02e3fbf6,u_528138ad7384,2023-09-16 15:45:24,90.2,1,0,display_programmatic,high_intent_shopper
j_444d1d1b2f,u_a8797a68dc69,2023-05-31 09:01:00,100.48,10,23,email_retargeting,new_visitor
j_e1414bf087,u_dc0ff08e0af4,2023-11-02 07:46:03,62.14,1,0,display_programmatic,high_intent_shopper
j_a31193cb97,u_fdb8fbcc6607,2023-05-04 22:34:10,77.76,7,26,paid_social_instagram,brand_aware_browser
j_ddde196bad,u_ce5bb34a946c,2023-02-06 00:39:18,57.99,2,6,paid_social_instagram,brand_aware_browser
j_86713f7913,u_18032cd230d4,2023-07-12 10:59:02,66.76,2,0,paid_search_google,price_sensitive
j_f5bea8cf1d,u_d694492a21cd,2023-06-18 05:20:18,101.35,1,0,paid_social_facebook,high_intent_shopper
j_3eab17c070,u_76be54feaa19,2023-10-14 08:14:48,205.64,1,0,paid_social_facebook,repeat_customer
j_911e2a7254,u_7ded4ea65bdd,2023-11-07 18:26:29,74.82,3,14,paid_social_facebook,high_intent_shopper
j_49edb45dca,u_7a05c8dd5e0c,2023-08-06 15:39:13,63.34,3,7,paid_social_facebook,brand_aware_browser
j_11dfc1710e,u_c6b21b4f959b,2023-07-22 02:22:07,140.24,4,5,display_programmatic,price_sensitive
j_e8c476b429,u_0c0f5f0bd4c1,2023-11-01 06:19:27,82.28,7,17,email_newsletter,new_visitor
j_542d2fb106,u_fe8cb316c4f5,2023-06-17 15:20:48,74.12,2,12,paid_social_instagram,price_sensitive
j_5b3a621297,u_accc231b9efd,2023-09-27 15:41:49,28.64,1,0,paid_search_google,high_intent_shopper
j_5b0c29fad9,u_71cdd9a1ca66,2023-07-17 22:16:57,180.56,1,0,paid_social_facebook,repeat_customer
j_6bdcdb114d,u_b63f6895354b,2023-11-13 11:51:47,159.48,1,0,paid_search_google,repeat_customer
j_32e64dac9e,u_0ccc9c718df0,2023-11-09 20:16:28,35.68,1,0,paid_social_facebook,new_visitor
j_a715c2b56b,u_2d620bbd1981,2023-07-27 09:23:35,105.4,5,14,paid_search_google,high_intent_shopper
j_e987fd678a,u_0559d8af681d,2023-05-08 21:34:51,59.83,2,5,email_retargeting,high_intent_shopper
j_9640891660,u_6f27d2b61d38,2023-09-10 18:30:55,28.51,2,4,email_newsletter,price_sensitive
j_fc6a03f0a2,u_2c1d89ac525e,2023-02-14 17:38:35,124.88,1,0,display_programmatic,repeat_customer
j_3caf7cee3c,u_2ab7462141c1,2023-02-17 00:46:41,119.34,1,0,influencer,high_intent_shopper
j_40dde99dd5,u_d1adc2af570c,2023-10-18 18:21:21,146.59,1,0,paid_social_instagram,repeat_customer
j_0e4979a0aa,u_178761e27f6c,2023-04-16 12:47:45,66.13,3,20,email_newsletter,high_intent_shopper
j_315c4f1269,u_dd974af2d3d1,2023-11-04 19:16:46,82.14,6,23,email_newsletter,new_visitor
j_8009869675,u_73688cc9df1e,2023-06-26 08:44:18,82.75,6,16,paid_search_google,new_visitor
j_69adcb9f44,u_f4e45c16bd52,2023-04-13 18:52:26,210.43,5,25,paid_search_google,repeat_customer
j_8d5869092f,u_1d2735a96a3f,2023-09-03 20:07:28,35.57,4,21,display_programmatic,price_sensitive
j_6f7acbef20,u_484bebe72124,2023-08-25 21:05:40,33.82,5,13,display_programmatic,price_sensitive
j_6b4db1e6a7,u_2347826a2805,2023-03-03 15:39:21,42.41,1,0,organic_search_seo,price_sensitive
j_9a40c9d3d9,u_8813705e875f,2023-05-19 20:01:31,135.75,3,3,paid_search_google,high_intent_shopper
j_e5fcf22ce4,u_a698ec24a7bc,2023-03-27 03:40:25,171.22,2,5,paid_search_google,repeat_customer
j_bb722ac47a,u_92dc58b2d713,2023-10-21 10:00:19,149.14,4,1,email_newsletter,repeat_customer
j_0e7a7b9e89,u_fee0d17d41a0,2023-05-19 13:22:09,120.53,2,1,paid_social_facebook,high_intent_shopper
j_a75eced2ad,u_5f021d3d2433,2023-12-21 03:30:53,60.6,3,14,paid_search_google,high_intent_shopper
j_85e1c1cb72,u_c77fdc469fbf,2023-06-04 22:17:35,250.75,2,11,paid_search_google,repeat_customer
j_5351bff711,u_67ab98be9464,2023-02-21 06:43:27,58.18,1,0,display_programmatic,repeat_customer
j_1ea0b68dbe,u_46927486b730,2023-08-21 15:42:36,352.08,2,6,paid_social_facebook,high_intent_shopper
j_9a9141ea2c,u_5579114adade,2023-03-21 21:55:08,99.26,1,0,paid_social_instagram,high_intent_shopper
j_c064b07de5,u_a5d11fa04d54,2023-03-06 18:45:46,112.18,1,0,paid_social_instagram,repeat_customer
j_bf7d07462f,u_e74363d1cbb3,2023-04-15 20:25:51,72.83,3,7,paid_search_bing,high_intent_shopper
j_9f73218c29,u_a2e4024cf773,2023-05-22 00:27:02,66.98,1,0,paid_social_instagram,high_intent_shopper
j_4ea4038341,u_30341efbc8ce,2023-06-13 03:28:20,153.65,1,0,organic_search_seo,high_intent_shopper
j_c715bd076c,u_be14918702b3,2023-02-28 22:17:00,53.52,1,0,paid_search_google,brand_aware_browser
j_13f97160ba,u_9242870c0370,2023-02-19 17:14:53,96.53,1,0,email_newsletter,brand_aware_browser
j_de059494eb,u_d7488cfaeb3c,2023-04-25 14:25:59,100.69,1,0,organic_search_seo,high_intent_shopper
